nom_station,periode,esp_nom_commun,esp_nom_commun_nb,pop_coordonnees_x,pop_coordonnees_y,secteur_hydro_ope,region_hydro_ope
04068470 - Ivoy-le-Pré,2013,"Vairon, Chabot, Goujon, Loche franche, Chevaine, Gardon, Bouvière, Perche soleil, Perche, Truite de riviere, Lamproie de planer, Spirlin, Pseudorasbora, Rotengle, Brème bordelière, Tanche, Able de Heckel, Carrassin doré",18,"659920,6",6689489,K6,K
04068470 - Ivoy-le-Pré,2015,"Perche soleil, Vairon, Goujon, Chabot, Chevaine, Bouvière, Loche franche, Gardon, Perche, Spirlin, Tanche, Truite de riviere, Carassin, Lamproie de planer, Pseudorasbora, Rotengle, Brème commune, Brochet, Poisson chat, Brème bordelière, Ablette, Lote de rivière",22,"659920,6",6689489,K6,K
04068470 - Ivoy-le-Pré,2017,"Vairon, Goujon, Chevaine, Chabot, Bouvière, Loche franche, Perche soleil, Spirlin, Truite de riviere, Lamproie de planer, Gardon, Ablette, Rotengle, Barbeau fluviatile, Brochet, Perche, Anguille d'Europe, Tanche, Black bass à grande bouche, Brème commune, Sandre",21,"659920,6",6689489,K6,K
04068470 - Ivoy-le-Pré,2019,"Vairon, Chabot, Goujon, Chevaine, Loche franche, Lamproie de planer, Bouvière, Spirlin, Perche soleil, Truite de riviere, Barbeau fluviatile, Pseudorasbora, Tanche, Perche, Ablette, Gardon",16,"659920,6",6689489,K6,K
04068483 - Ivoy-le-Pré,2005,"Chabot, Lamproie de planer, Truite de riviere",3,"662071,5",6700113,K6,K
04068483 - Ivoy-le-Pré,2007,"Lamproie de planer, Chabot",2,"662071,5",6700113,K6,K
04068483 - Ivoy-le-Pré,2013,"Chabot, Lamproie de planer, Truite de riviere",3,"662071,5",6700113,K6,K
04068483 - Ivoy-le-Pré,2015,"Chabot, Lamproie de planer, Truite de riviere, Loche franche",4,"662071,5",6700113,K6,K
04068483 - Ivoy-le-Pré,2017,"Lamproie de planer, Truite de riviere, Chabot, Vairon",4,"662071,5",6700113,K6,K
04068483 - Ivoy-le-Pré,2019,"Lamproie de planer, Chabot, Truite de riviere, Loche franche, Vairon",5,"662071,5",6700113,K6,K
04068550 - Ménétréol-sur-Sauldre,1995,"Vairon, Loche franche, Chabot, Goujon, Spirlin, Chevaine, Perche soleil, Anguille d'Europe, Truite de riviere, Barbeau fluviatile, Hotu, Gardon, Lamproie de planer, Bouvière, Lote de rivière, Perche, Vandoise, Ablette, Able de Heckel",19,"646409,3",6705457,K6,K
04068550 - Ménétréol-sur-Sauldre,1995,"Vairon, Loche franche, Chabot, Goujon, Spirlin, Chevaine, Perche soleil, Anguille d'Europe, Truite de riviere, Barbeau fluviatile, Hotu, Gardon, Lamproie de planer, Bouvière, Lote de rivière, Perche, Vandoise, Ablette, Able de Heckel",19,"646407,7",6705458,K6,K
04068550 - Ménétréol-sur-Sauldre,1997,"Vairon, Chabot, Loche franche, Spirlin, Goujon, Lamproie de planer, Ablette, Hotu, Chevaine, Gardon, Barbeau fluviatile, Anguille d'Europe, Truite de riviere, Poisson chat, Perche soleil, Lote de rivière, Vandoise, Bouvière, Perche, Brochet, Epinochette",21,"646409,3",6705457,K6,K
04068550 - Ménétréol-sur-Sauldre,1997,"Vairon, Chabot, Loche franche, Spirlin, Goujon, Lamproie de planer, Ablette, Hotu, Chevaine, Gardon, Barbeau fluviatile, Anguille d'Europe, Truite de riviere, Poisson chat, Perche soleil, Lote de rivière, Vandoise, Bouvière, Perche, Brochet, Epinochette",21,"646407,7",6705458,K6,K
04068550 - Ménétréol-sur-Sauldre,1999,"Vairon, Chabot, Lamproie de planer, Hotu, Loche franche, Spirlin, Chevaine, Goujon, Gardon, Ablette, Perche soleil, Truite de riviere, Poisson chat, Vandoise, Lote de rivière, Perche, Anguille d'Europe, Bouvière, Brochet, Sandre, Brème commune, Barbeau fluviatile, Tanche",23,"646409,3",6705457,K6,K
04068550 - Ménétréol-sur-Sauldre,1999,"Vairon, Chabot, Lamproie de planer, Hotu, Loche franche, Spirlin, Chevaine, Goujon, Gardon, Ablette, Perche soleil, Truite de riviere, Poisson chat, Vandoise, Lote de rivière, Perche, Anguille d'Europe, Bouvière, Brochet, Sandre, Brème commune, Barbeau fluviatile, Tanche",23,"646407,7",6705458,K6,K
04068550 - Ménétréol-sur-Sauldre,2001,"Vairon, Spirlin, Lamproie de planer, Chevaine, Chabot, Goujon, Loche franche, Ablette, Truite de riviere, Hotu, Lote de rivière, Perche soleil, Gardon, Perche, Vandoise, Anguille d'Europe, Barbeau fluviatile, Able de Heckel, Epinochette, Poisson chat, Brème commune, Bouvière, Tanche, Brochet, Sandre",25,"646409,3",6705457,K6,K
04068550 - Ménétréol-sur-Sauldre,2001,"Vairon, Spirlin, Lamproie de planer, Chevaine, Chabot, Goujon, Loche franche, Ablette, Truite de riviere, Hotu, Lote de rivière, Perche soleil, Gardon, Perche, Vandoise, Anguille d'Europe, Barbeau fluviatile, Able de Heckel, Epinochette, Poisson chat, Brème commune, Bouvière, Tanche, Brochet, Sandre",25,"646407,7",6705458,K6,K
04068550 - Ménétréol-sur-Sauldre,2003,"Vairon, Loche franche, Chabot, Cyprinidés, Spirlin, Perche soleil, Lamproie de planer, Hotu, Chevaine, Goujon, Truite de riviere, Gardon, Rotengle, Ablette, Lote de rivière, Perche, Anguille d'Europe, Barbeau fluviatile, Vandoise, Brochet, Epinochette",21,"646409,3",6705457,K6,K
04068550 - Ménétréol-sur-Sauldre,2003,"Vairon, Loche franche, Chabot, Cyprinidés, Spirlin, Perche soleil, Lamproie de planer, Hotu, Chevaine, Goujon, Truite de riviere, Gardon, Rotengle, Ablette, Lote de rivière, Perche, Anguille d'Europe, Barbeau fluviatile, Vandoise, Brochet, Epinochette",21,"646407,7",6705458,K6,K
04068550 - Ménétréol-sur-Sauldre,2005,"Vairon, Lamproie de planer, Loche franche, Chabot, Spirlin, Perche soleil, Goujon, Chevaine, Barbeau fluviatile, Truite de riviere, Anguille d'Europe, Hotu, Lote de rivière, Rotengle, Ablette, Poisson chat, Vandoise, Gardon",18,"646409,3",6705457,K6,K
04068550 - Ménétréol-sur-Sauldre,2005,"Vairon, Lamproie de planer, Loche franche, Chabot, Spirlin, Perche soleil, Goujon, Chevaine, Barbeau fluviatile, Truite de riviere, Anguille d'Europe, Hotu, Lote de rivière, Rotengle, Ablette, Poisson chat, Vandoise, Gardon",18,"646407,7",6705458,K6,K
04068550 - Ménétréol-sur-Sauldre,2007,"Vairon, Loche franche, Goujon, Spirlin, Chevaine, Perche soleil, Chabot, Hotu, Ablette, Vandoise, Lamproie de planer, Gardon, Truite de riviere, Anguille d'Europe, Bouvière, Sandre, Barbeau fluviatile, Lote de rivière, Epinochette",19,"646409,3",6705457,K6,K
04068550 - Ménétréol-sur-Sauldre,2007,"Vairon, Loche franche, Goujon, Spirlin, Chevaine, Perche soleil, Chabot, Hotu, Ablette, Vandoise, Lamproie de planer, Gardon, Truite de riviere, Anguille d'Europe, Bouvière, Sandre, Barbeau fluviatile, Lote de rivière, Epinochette",19,"646407,7",6705458,K6,K
04068550 - Ménétréol-sur-Sauldre,2009,"Vairon, Loche franche, Chabot, Truite de riviere, Goujon, Hotu, Chevaine, Perche soleil, Sandre, Lamproie de planer, Spirlin, Perche, Anguille d'Europe, Lote de rivière, Epinochette, Truite arc-en-ciel, Gardon, Ablette, Tanche, Barbeau fluviatile, Brochet, Black bass à grande bouche, Bouvière",23,"646409,3",6705457,K6,K
04068550 - Ménétréol-sur-Sauldre,2009,"Vairon, Loche franche, Chabot, Truite de riviere, Goujon, Hotu, Chevaine, Perche soleil, Sandre, Lamproie de planer, Spirlin, Perche, Anguille d'Europe, Lote de rivière, Epinochette, Truite arc-en-ciel, Gardon, Ablette, Tanche, Barbeau fluviatile, Brochet, Black bass à grande bouche, Bouvière",23,"646407,7",6705458,K6,K
04068550 - Ménétréol-sur-Sauldre,2011,"Vairon, Loche franche, Chabot, Spirlin, Truite de riviere, Goujon, Chevaine, Hotu, Lamproie de planer, Barbeau fluviatile, Epinochette, Anguille d'Europe, Perche soleil, Brochet, Lote de rivière, Poisson chat",16,"646409,3",6705457,K6,K
04068550 - Ménétréol-sur-Sauldre,2011,"Vairon, Loche franche, Chabot, Spirlin, Truite de riviere, Goujon, Chevaine, Hotu, Lamproie de planer, Barbeau fluviatile, Epinochette, Anguille d'Europe, Perche soleil, Brochet, Lote de rivière, Poisson chat",16,"646407,7",6705458,K6,K
04068550 - Ménétréol-sur-Sauldre,2013,"Vairon, Loche franche, Chabot, Lamproie de planer, Perche soleil, Rotengle, Goujon, Truite de riviere, Spirlin, Hotu, Perche, Chevaine, Gardon, Lote de rivière, Poisson chat, Barbeau fluviatile, Able de Heckel, Anguille d'Europe, Tanche, Epinochette, Brochet",21,"646409,3",6705457,K6,K
04068550 - Ménétréol-sur-Sauldre,2013,"Vairon, Loche franche, Chabot, Lamproie de planer, Perche soleil, Rotengle, Goujon, Truite de riviere, Spirlin, Hotu, Perche, Chevaine, Gardon, Lote de rivière, Poisson chat, Barbeau fluviatile, Able de Heckel, Anguille d'Europe, Tanche, Epinochette, Brochet",21,"646407,7",6705458,K6,K
04068550 - Ménétréol-sur-Sauldre,2015,"Vairon, Loche franche, Chabot, Perche soleil, Lamproie de planer, Chevaine, Spirlin, Goujon, Truite de riviere, Poisson chat, Barbeau fluviatile, Hotu, Ablette, Rotengle, Perche, Tanche, Brochet, Epinochette, Bouvière, Gardon, Lote de rivière, Anguille d'Europe, Able de Heckel",23,"646409,3",6705457,K6,K
04068550 - Ménétréol-sur-Sauldre,2015,"Vairon, Loche franche, Chabot, Perche soleil, Lamproie de planer, Chevaine, Spirlin, Goujon, Truite de riviere, Poisson chat, Barbeau fluviatile, Hotu, Ablette, Rotengle, Perche, Tanche, Brochet, Epinochette, Bouvière, Gardon, Lote de rivière, Anguille d'Europe, Able de Heckel",23,"646407,7",6705458,K6,K
04068550 - Ménétréol-sur-Sauldre,2017,"Vairon, Loche franche, Chabot, Lamproie de planer, Truite de riviere, Perche soleil, Spirlin, Goujon, Perche, Chevaine, Gardon, Epinochette, Poisson chat, Barbeau fluviatile, Hotu, Able de Heckel, Lote de rivière",17,"646409,3",6705457,K6,K
04068550 - Ménétréol-sur-Sauldre,2017,"Vairon, Loche franche, Chabot, Lamproie de planer, Truite de riviere, Perche soleil, Spirlin, Goujon, Perche, Chevaine, Gardon, Epinochette, Poisson chat, Barbeau fluviatile, Hotu, Able de Heckel, Lote de rivière",17,"646407,7",6705458,K6,K
04068550 - Ménétréol-sur-Sauldre,2019,"Vairon, Chabot, Loche franche, Truite de riviere, Lamproie de planer, Spirlin, Chevaine, Perche soleil, Gardon, Anguille d'Europe, Goujon, Perche, Barbeau fluviatile, Epinochette, Hotu, Carpe commune, Brochet",17,"646409,3",6705457,K6,K
04068550 - Ménétréol-sur-Sauldre,2019,"Vairon, Chabot, Loche franche, Truite de riviere, Lamproie de planer, Spirlin, Chevaine, Perche soleil, Gardon, Anguille d'Europe, Goujon, Perche, Barbeau fluviatile, Epinochette, Hotu, Carpe commune, Brochet",17,"646407,7",6705458,K6,K
04068598 - Souesmes,2005,"Spirlin, Vairon, Goujon, Gardon, Lamproie de planer, Loche franche, Chevaine, Perche soleil, Barbeau fluviatile, Hotu, Chabot, Truite de riviere, Bouvière, Perche, Anguille d'Europe, Ablette, Tanche, Lote de rivière",18,"639558,7",6706935,K6,K
04068598 - Souesmes,2007,"Vairon, Spirlin, Goujon, Gardon, Chevaine, Loche franche, Chabot, Bouvière, Barbeau fluviatile, Lamproie de planer, Hotu, Truite de riviere, Vandoise, Anguille d'Europe, Lote de rivière, Perche",16,"639558,7",6706935,K6,K
04068598 - Souesmes,2013,"Vairon, Chabot, Goujon, Spirlin, Loche franche, Chevaine, Lamproie de planer, Barbeau fluviatile, Truite de riviere, Perche soleil, Lote de rivière, Bouvière, Anguille d'Europe, Gardon, Brochet, Epinochette, Perche, Sandre",18,"639558,7",6706935,K6,K
04068598 - Souesmes,2015,"Vairon, Goujon, Spirlin, Chabot, Chevaine, Loche franche, Perche soleil, Gardon, Lamproie de planer, Perche, Barbeau fluviatile, Truite de riviere, Poisson chat, Bouvière, Lote de rivière, Anguille d'Europe, Brème commune, Vandoise, Brochet, Rotengle, Epinochette",21,"639558,7",6706935,K6,K
04068598 - Souesmes,2017,"Goujon, Vairon, Spirlin, Chabot, Chevaine, Lamproie de planer, Loche franche, Gardon, Truite de riviere, Perche soleil, Barbeau fluviatile, Perche, Bouvière, Poisson chat, Hotu, Brochet, Anguille d'Europe, Brème bordelière, Rotengle, Tanche, Lote de rivière, Ablette, Vandoise",23,"639558,7",6706935,K6,K
04068598 - Souesmes,2019,"Lamproie de planer, Goujon, Chabot, Chevaine, Gardon, Vairon, Spirlin, Perche soleil, Loche franche, Bouvière, Perche, Poisson chat, Barbeau fluviatile, Truite de riviere, Anguille d'Europe, Rotengle, Brochet, Ablette, Brème bordelière, Brème commune, Vandoise",21,"639558,7",6706935,K6,K
04068800 - Salbris,2007,"Gardon, Chevaine, Perche, Ablette, Perche soleil, Bouvière, Brème commune, Anguille d'Europe, Loche franche, Brème bordelière, Lamproie de planer, Hotu, Carpe miroir, Goujon, Brochet, Gremille, Sandre, Silure glane",18,629860,6704331,K6,K
04068800 - Salbris,2009,"Perche, Chevaine, Bouvière, Ablette, Perche soleil, Gardon, Spirlin, Hotu, Rotengle, Anguille d'Europe, Goujon, Gremille, Silure glane",13,629860,6704331,K6,K
04068800 - Salbris,2011,"Gremille, Goujon, Hotu, Chevaine, Cyprinidés, Gardon, Perche, Bouvière, Loche franche, Brème commune, Perche soleil, Anguille d'Europe, Ablette, Carpe commune, Rotengle",15,629860,6704331,K6,K
04068800 - Salbris,2013,"Chevaine, Spirlin, Gardon, Ablette, Perche, Goujon, Rotengle, Perche soleil, Cyprinidés, Hotu, Bouvière, Brochet, Gremille",13,629860,6704331,K6,K
04068800 - Salbris,2015,"Perche soleil, Chevaine, Rotengle, Gremille, Carassin, Brochet, Perche, Pseudorasbora, Loche franche, Tanche, Ablette, Gardon, Goujon, Bouvière, Anguille d'Europe, Brème bordelière, Vairon",17,629860,6704331,K6,K
04068800 - Salbris,2017,"Perche soleil, Spirlin, Gardon, Chevaine, Brochet, Hotu, Perche, Brème commune, Brème bordelière, Bouvière, Rotengle, Anguille d'Europe, Ablette, Silure glane, Goujon, Able de Heckel, Vairon, Carpe miroir, Pseudorasbora, Sandre",20,629860,6704331,K6,K
04068800 - Salbris,2019,"Gardon, Chevaine, Ablette, Goujon, Perche, Bouvière, Perche soleil, Tanche, Pseudorasbora, Spirlin, Gremille, Silure glane, Anguille d'Europe, Brème bordelière, Loche franche, Vairon, Brochet, Rotengle, Lamproie de planer, Poisson chat",20,629860,6704331,K6,K
04068925 - Theillay,2005,"Spirlin, Goujon, Chevaine, Ablette, Bouvière, Loche franche, Perche soleil, Anguille d'Europe, Chabot, Barbeau fluviatile, Gardon, Lamproie de planer, Brochet",13,"622776,9",6692582,K6,K
04068925 - Theillay,2005,"Spirlin, Goujon, Chevaine, Ablette, Bouvière, Loche franche, Perche soleil, Anguille d'Europe, Chabot, Barbeau fluviatile, Gardon, Lamproie de planer, Brochet",13,"632763,6",6694354,K6,K
04068925 - Theillay,2011,"Chabot, Goujon, Perche soleil, Spirlin, Chevaine, Lamproie de planer, Loche franche, Ablette, Barbeau fluviatile, Perche, Anguille d'Europe, Gardon, Brochet, Lote de rivière, Epinochette",15,"622776,9",6692582,K6,K
04068925 - Theillay,2011,"Chabot, Goujon, Perche soleil, Spirlin, Chevaine, Lamproie de planer, Loche franche, Ablette, Barbeau fluviatile, Perche, Anguille d'Europe, Gardon, Brochet, Lote de rivière, Epinochette",15,"632763,6",6694354,K6,K
04068925 - Theillay,2013,"Spirlin, Chabot, Goujon, Perche soleil, Lamproie de planer, Chevaine, Loche franche, Ablette, Barbeau fluviatile, Anguille d'Europe, Perche, Vairon, Lote de rivière, Epinochette, Poisson chat, Gardon, Black bass à grande bouche, Vandoise, Brème bordelière, Bouvière, Brochet",21,"622776,9",6692582,K6,K
04068925 - Theillay,2013,"Spirlin, Chabot, Goujon, Perche soleil, Lamproie de planer, Chevaine, Loche franche, Ablette, Barbeau fluviatile, Anguille d'Europe, Perche, Vairon, Lote de rivière, Epinochette, Poisson chat, Gardon, Black bass à grande bouche, Vandoise, Brème bordelière, Bouvière, Brochet",21,"632763,6",6694354,K6,K
04068925 - Theillay,2015,"Spirlin, Chabot, Goujon, Perche soleil, Chevaine, Loche franche, Lamproie de planer, Ablette, Barbeau fluviatile, Pseudorasbora, Vairon, Anguille d'Europe, Poisson chat, Perche, Vandoise, Gardon, Brochet, Lote de rivière, Rotengle",19,"622776,9",6692582,K6,K
04068925 - Theillay,2015,"Spirlin, Chabot, Goujon, Perche soleil, Chevaine, Loche franche, Lamproie de planer, Ablette, Barbeau fluviatile, Pseudorasbora, Vairon, Anguille d'Europe, Poisson chat, Perche, Vandoise, Gardon, Brochet, Lote de rivière, Rotengle",19,"632763,6",6694354,K6,K
04068925 - Theillay,2017,"Spirlin, Chabot, Goujon, Chevaine, Perche soleil, Lamproie de planer, Loche franche, Gardon, Ablette, Barbeau fluviatile, Perche, Poisson chat, Brochet, Anguille d'Europe, Rotengle, Lote de rivière, Sandre, Vairon, Carpe commune",19,"622776,9",6692582,K6,K
04068925 - Theillay,2017,"Spirlin, Chabot, Goujon, Chevaine, Perche soleil, Lamproie de planer, Loche franche, Gardon, Ablette, Barbeau fluviatile, Perche, Poisson chat, Brochet, Anguille d'Europe, Rotengle, Lote de rivière, Sandre, Vairon, Carpe commune",19,"632763,6",6694354,K6,K
04068925 - Theillay,2019,"Goujon, Spirlin, Chevaine, Cyprinidés, Chabot, Perche soleil, Loche franche, Lamproie de planer, Ablette, Barbeau fluviatile, Pseudorasbora, Poisson chat, Perche, Gardon, Brochet, Anguille d'Europe, Rotengle, Sandre, Vairon, Lote de rivière, Epinochette",21,"622776,9",6692582,K6,K
04068925 - Theillay,2019,"Goujon, Spirlin, Chevaine, Cyprinidés, Chabot, Perche soleil, Loche franche, Lamproie de planer, Ablette, Barbeau fluviatile, Pseudorasbora, Poisson chat, Perche, Gardon, Brochet, Anguille d'Europe, Rotengle, Sandre, Vairon, Lote de rivière, Epinochette",21,"632763,6",6694354,K6,K
04070000 - Pruniers-en-Sologne,2007,"Spirlin, Bouvière, Ablette, Chevaine, Gardon, Brème bordelière, Goujon, Barbeau fluviatile, Brème commune, Anguille d'Europe, Poisson chat, Perche soleil, Carassin argente, Pseudorasbora, Hotu, Rotengle, Perche, Silure glane",18,"599602,1",6691987,K6,K
04070000 - Pruniers-en-Sologne,2009,"Spirlin, Cyprinidés, Barbeau fluviatile, Chevaine, Anguille d'Europe, Gardon, Hotu, Poisson chat, Ablette, Carpe commune, Rotengle, Silure glane",12,"599602,1",6691987,K6,K
04070000 - Pruniers-en-Sologne,2011,"Spirlin, Goujon, Chevaine, Gardon, Barbeau fluviatile, Ablette, Cyprinidés, Brème bordelière, Anguille d'Europe, Silure glane, Chabot, Bouvière, Lamproie de planer, Loche franche, Perche",15,"599602,1",6691987,K6,K
04070000 - Pruniers-en-Sologne,2013,"Gardon, Spirlin, Chevaine, Perche soleil, Ablette, Goujon, Anguille d'Europe, Brème bordelière, Bouvière, Chabot, Barbeau fluviatile, Silure glane, Hotu",13,"599602,1",6691987,K6,K
04070000 - Pruniers-en-Sologne,2015,"Spirlin, Perche soleil, Barbeau fluviatile, Chevaine, Goujon, Anguille d'Europe, Pseudorasbora, Ablette, Gardon, Perche, Brème bordelière, Rotengle, Tanche, Chabot, Silure glane, Lamproie de planer, Carpe commune, Poisson chat, Bouvière",19,"599602,1",6691987,K6,K
04070000 - Pruniers-en-Sologne,2017,"Spirlin, Goujon, Chevaine, Ablette, Barbeau fluviatile, Cyprinidés, Gardon, Silure glane, Anguille d'Europe, Brème bordelière, Perche soleil, Chabot, Bouvière, Lamproie de planer, Hotu, Pseudorasbora, Brochet, Perche, Aspe, Vandoise, Rotengle",21,"599602,1",6691987,K6,K
04070000 - Pruniers-en-Sologne,2019,"Chevaine, Spirlin, Barbeau fluviatile, Goujon, Gardon, Perche, Hotu, Bouvière, Ablette, Silure glane, Anguille d'Europe, Vandoise, Pseudorasbora, Chabot, Lamproie indéterminée (genre Lampetra), Perche soleil, Carpe commune, Brème bordelière, Lamproie de planer",19,"599602,1",6691987,K6,K
04070208 - Sembleçay,2007,"Gardon, Chevaine, Perche soleil, Bouvière, Brème commune, Ablette, Anguille d'Europe, Perche, Tanche, Brochet, Sandre, Black bass à grande bouche, Brème bordelière, Vairon",14,"600682,9",6682058,K6,K
04070208 - Sembleçay,2009,"Ablette, Rotengle, Anguille d'Europe, Chevaine, Loche franche, Perche, Perche soleil, Brème commune, Gardon, Brochet, Gremille",11,"600682,9",6682058,K6,K
04070208 - Sembleçay,2011,"Gardon, Bouvière, Ablette, Chevaine, Anguille d'Europe, Gremille, Perche soleil, Loche franche, Carpe commune, Perche, Brème commune, Goujon, Able de Heckel, Rotengle, Tanche",15,"600682,9",6682058,K6,K
04070208 - Sembleçay,2013,"Gardon, Bouvière, Brème bordelière, Ablette, Goujon, Brème commune, Rotengle, Chevaine, Perche soleil, Cyprinidés, Anguille d'Europe, Gremille",12,"600682,9",6682058,K6,K
04070208 - Sembleçay,2015,"Gardon, Ablette, Brème bordelière, Brème commune, Perche soleil, Bouvière, Chevaine, Goujon, Hotu, Rotengle, Gremille, Tanche, Carassin argente",13,"600682,9",6682058,K6,K
04070208 - Sembleçay,2017,"Chevaine, Ablette, Gardon, Cyprinidés, Brème commune, Goujon, Perche soleil, Brème bordelière, Bouvière, Perche, Spirlin, Rotengle, Anguille d'Europe, Chabot, Pseudorasbora, Poisson chat, Gremille",17,"600682,9",6682058,K6,K
04070208 - Sembleçay,2019,"Ablette, Gardon, Goujon, Chevaine, Rotengle, Loche franche, Chabot, Brème commune, Bouvière, Hotu, Gremille, Anguille d'Europe, Perche soleil, Cyprinidés, Spirlin, Carpe commune, Pseudorasbora, Epinochette",18,"600682,9",6682058,K6,K
04070211 - Val-Fouzon,1995,"Gardon, Chevaine, Perche, Anguille d'Europe, Ablette, Goujon, Vairon, Perche soleil, Loche franche, Lamproie de planer, Carpe commune, Tanche, Rotengle, Carpe miroir",14,"598978,8",6674610,K6,K
04070211 - Val-Fouzon,1997,"Gardon, Chevaine, Ablette, Goujon, Perche, Anguille d'Europe, Vairon, Lamproie de planer, Perche soleil, Rotengle, Vandoise, Loche franche, Carpe commune",13,"598978,8",6674610,K6,K
04070211 - Val-Fouzon,1999,"Gardon, Chevaine, Goujon, Ablette, Vairon, Perche, Perche soleil, Spirlin, Loche franche, Anguille d'Europe, Lamproie de planer, Carpe miroir, Poisson chat",13,"598978,8",6674610,K6,K
04070211 - Val-Fouzon,2001,"Goujon, Chevaine, Gardon, Spirlin, Ablette, Perche soleil, Anguille d'Europe, Vairon, Perche, Loche franche, Rotengle, Chabot",12,"598978,8",6674610,K6,K
04070211 - Val-Fouzon,2003,"Goujon, Chevaine, Gardon, Ablette, Spirlin, Vairon, Rotengle, Perche soleil, Anguille d'Europe, Loche franche, Brème commune, Perche, Chabot",13,"598978,8",6674610,K6,K
04070211 - Val-Fouzon,2005,"Goujon, Spirlin, Bouvière, Chevaine, Ablette, Loche franche, Gardon, Vairon, Chabot, Perche soleil, Lamproie de planer, Anguille d'Europe, Perche, Rotengle, Brochet",15,"598978,8",6674610,K6,K
04070211 - Val-Fouzon,2007,"Chevaine, Gardon, Bouvière, Spirlin, Goujon, Vairon, Ablette, Loche franche, Chabot, Perche, Barbeau fluviatile, Lamproie de planer, Perche soleil, Anguille d'Europe, Able de Heckel, Carpe miroir",16,"598978,8",6674610,K6,K
04070211 - Val-Fouzon,2009,"Chevaine, Gardon, Ablette, Bouvière, Spirlin, Goujon, Loche franche, Vairon, Barbeau fluviatile, Chabot",10,"598978,8",6674610,K6,K
04070211 - Val-Fouzon,2011,"Loche franche, Goujon, Chevaine, Bouvière, Gardon, Vairon, Ablette, Chabot, Spirlin, Anguille d'Europe, Carpe commune, Epinochette",12,"598978,8",6674610,K6,K
04070211 - Val-Fouzon,2013,"Gardon, Chevaine, Loche franche, Goujon, Spirlin, Vairon, Chabot, Cyprinidés, Barbeau fluviatile, Ablette, Perche, Anguille d'Europe",12,"598978,8",6674610,K6,K
04070211 - Val-Fouzon,2015,"Goujon, Chevaine, Spirlin, Ablette, Vairon, Gardon, Barbeau fluviatile, Loche franche, Bouvière, Rotengle, Anguille d'Europe, Chabot",12,"598978,8",6674610,K6,K
04070211 - Val-Fouzon,2017,"Gardon, Goujon, Vairon, Chevaine, Bouvière, Spirlin, Ablette, Barbeau fluviatile, Gremille, Perche, Anguille d'Europe, Loche franche, Chabot, Perche soleil, Brochet",15,"598978,8",6674610,K6,K
04070215 - Selles-sur-Nahon,1993,"Vairon, Goujon, Chabot, Epinochette, Loche franche, Chevaine, Lamproie de planer, Carpe commune, Gardon",9,"582967,1",6657628,K6,K
04070215 - Selles-sur-Nahon,1995,"Chabot, Vairon, Goujon, Chevaine, Truite de riviere, Loche franche, Epinochette, Perche, Gardon, Carpe commune, Carpe miroir, Anguille d'Europe",12,"582967,1",6657628,K6,K
04070215 - Selles-sur-Nahon,1997,"Vairon, Chabot, Epinochette, Loche franche, Goujon, Chevaine, Truite de riviere, Tanche, Gardon, Perche, Perche soleil",11,"582967,1",6657628,K6,K
04070215 - Selles-sur-Nahon,1999,"Vairon, Loche franche, Chabot, Epinochette, Goujon, Gardon, Chevaine, Tanche, Truite de riviere, Lamproie de planer, Perche soleil",11,"582967,1",6657628,K6,K
04070215 - Selles-sur-Nahon,2001,"Vairon, Chabot, Loche franche, Goujon, Gardon, Perche soleil, Epinochette, Chevaine, Truite de riviere, Lamproie de planer, Carpe miroir, Perche, Tanche",13,"582967,1",6657628,K6,K
04070215 - Selles-sur-Nahon,2003,"Chabot, Vairon, Loche franche, Goujon, Perche soleil, Epinochette, Truite de riviere, Chevaine, Gardon, Lamproie de planer, Carpe miroir",11,"582967,1",6657628,K6,K
04070215 - Selles-sur-Nahon,2005,"Chabot, Loche franche, Goujon, Vairon, Gardon, Epinochette, Truite de riviere, Lamproie de planer, Perche soleil, Carpe miroir, Chevaine",11,"582967,1",6657628,K6,K
04070215 - Selles-sur-Nahon,2007,"Chabot, Loche franche, Goujon, Vairon, Gardon, Chevaine, Epinochette, Lamproie de planer, Truite de riviere, Perche soleil, Carpe miroir",11,"582967,1",6657628,K6,K
04070215 - Selles-sur-Nahon,2009,"Chabot, Vairon, Perche soleil, Goujon, Loche franche, Gardon, Chevaine, Epinochette, Tanche, Truite de riviere, Lamproie de planer, Carpe miroir",12,"582967,1",6657628,K6,K
04070215 - Selles-sur-Nahon,2011,"Chabot, Loche franche, Vairon, Goujon, Gardon, Chevaine, Truite de riviere, Epinochette, Lamproie de planer, Carpe commune, Tanche, Perche soleil, Carpe miroir",13,"582967,1",6657628,K6,K
04070215 - Selles-sur-Nahon,2013,"Chabot, Vairon, Gardon, Loche franche, Goujon, Truite de riviere, Epinochette, Chevaine, Carassin, Perche soleil, Carpe commune, Tanche, Perche, Lamproie de planer",14,"582967,1",6657628,K6,K
04070215 - Selles-sur-Nahon,2015,"Vairon, Chabot, Gardon, Epinochette, Loche franche, Carassin, Perche soleil, Goujon, Truite de riviere, Carpe miroir, Tanche, Truite arc-en-ciel, Chevaine, Bouvière, Rotengle, Perche",16,"582967,1",6657628,K6,K
